,A1,A10,A6,E1,E19P,E19S,E19V,E20P,E20S,E20T,RES,S19,S1M,S1S,S20,S9M,STBY
2020-01-11 21:00:00,1.8337,19.7896,9.5528,1.0256,285.6731,222.4735,39.8804,1042.47,531.1969,4117.43,1.0256,51.3425,51.3425,51.3425,51.3425,51.3425,51.3425
2020-01-11 21:30:00,1.7717,19.1938,9.4314,1.0111,282.426,218.8383,39.3121,1036.26,531.7344,4107.53,1.0111,52.0365,52.0365,52.0365,52.0365,52.0365,52.0365
2020-01-11 22:00:00,1.7289,18.5027,9.1539,0.9719,279.0787,217.3692,38.2485,1025.48,529.2993,4096.76,0.9719,47.0885,47.0885,47.0885,47.0885,47.0885,47.0885
2020-01-11 22:30:00,1.6784,18.0003,8.9085,0.9295,277.6882,214.4388,37.4609,1019.84,527.0992,4093.53,0.9295,54.086999999999996,54.086999999999996,54.086999999999996,54.086999999999996,54.086999999999996,54.086999999999996
2020-01-11 23:00:00,1.6506,17.4083,8.8931,0.8914,274.0387,210.4796,36.6352,1011.05,520.2022,4066.54,0.8914,49.3963,49.3963,49.3963,49.3963,49.3963,49.3963
2020-01-11 23:30:00,1.6225,17.2354,8.9351,0.8329,271.0263,207.3767,35.9845,1009.33,519.4732,4055.21,0.8329,48.4688,48.4688,48.4688,48.4688,48.4688,48.4688
2020-01-12 00:00:00,1.5913,16.9846,8.3767,0.7923,267.4955,203.6843,35.0006,1019.1,506.7291,3989.24,0.7923,45.475,45.475,45.475,45.475,45.475,45.475
2020-01-12 00:30:00,1.57,16.7532,8.2633,0.7667,266.9544,202.3704,34.6434,1016.53,505.1197,3955.12,0.7667,49.5614,49.5614,49.5614,49.5614,49.5614,49.5614
2020-01-12 01:00:00,1.5558,16.6273,8.3833,0.7433,265.8991,200.4806,34.222,1021.3,503.4728,3930.74,0.7433,50.3393,50.3393,50.3393,50.3393,50.3393,50.3393
2020-01-12 01:30:00,1.5384,16.5844,8.2957,0.7265,265.2605,199.6875,34.0015,1016.99,502.8661,3910.13,0.7265,47.1295,47.1295,47.1295,47.1295,47.1295,47.1295
2020-01-12 02:00:00,1.5455,16.5357,8.3419,0.7027,265.7412,199.0276,33.9902,1012.93,503.1321,3893.05,0.7027,54.5732,54.5732,54.5732,54.5732,54.5732,54.5732
2020-01-12 02:30:00,1.5451,16.5668,8.2744,0.6933,263.7536,199.5021,34.0315,1009.46,500.3899,3882.27,0.6933,46.645,46.645,46.645,46.645,46.645,46.645
2020-01-12 03:00:00,1.5456,16.6147,8.5017,0.6916,263.3912,199.7671,33.909,1008.98,501.4959,3874.67,0.6916,59.6942,59.6942,59.6942,59.6942,59.6942,59.6942
2020-01-12 03:30:00,1.5375,16.673,8.4455,0.69,265.6086,200.4266,33.8286,1009.25,503.1728,3839.51,0.69,51.2276,51.2276,51.2276,51.2276,51.2276,51.2276
2020-01-12 04:00:00,1.5416,16.7533,8.3024,0.6979,265.379,202.9556,34.297,1008.18,504.3351,3812.03,0.6979,50.8772,50.8772,50.8772,50.8772,50.8772,50.8772
2020-01-12 04:30:00,1.569,16.7683,8.4496,0.6951,267.4463,203.5931,34.7628,1012.77,508.8033,3823.3,0.6951,54.2748,54.2748,54.2748,54.2748,54.2748,54.2748
2020-01-12 05:00:00,1.6017,17.2211,8.4651,0.7096,271.0977,206.5399,35.6829,1012.74,512.4625,3789.17,0.7096,54.9493,54.9493,54.9493,54.9493,54.9493,54.9493
2020-01-12 05:30:00,1.6368,17.5878,8.6174,0.7393,272.4609,208.9325,36.4874,1018.88,512.8897,3760.8,0.7393,57.3375,57.3375,57.3375,57.3375,57.3375,57.3375
2020-01-12 06:00:00,1.6844,18.177,8.9094,0.7572,275.2323,211.5225,37.9595,1021.67,519.1713,3735.8,0.7572,47.7832,47.7832,47.7832,47.7832,47.7832,47.7832
2020-01-12 06:30:00,1.7134,18.5754,9.3685,0.8084,276.8656,213.6586,38.6644,1028.65,524.8607,3741.31,0.8084,51.8685,51.8685,51.8685,51.8685,51.8685,51.8685
2020-01-12 07:00:00,1.7197,18.8901,9.2134,0.8432,278.2568,216.4279,39.2583,1025.75,527.4312,3728.81,0.8432,43.6597,43.6597,43.6597,43.6597,43.6597,43.6597
2020-01-12 07:30:00,1.6963,18.7739,8.6619,0.8901,274.0358,214.3426,38.686,1013.32,527.3315,3686.34,0.8901,29.7901,29.7901,29.7901,29.7901,29.7901,29.7901
2020-01-12 08:00:00,1.7280000000000002,19.0114,7.501,0.902,268.6661,213.7215,38.6009,1001.88,530.5724,3660.49,0.902,24.4017,24.4017,24.4017,24.4017,24.4017,24.4017
2020-01-12 08:30:00,1.764,19.1093,6.3052,0.9229,262.5156,212.3608,38.8214,992.0962,530.319,3610.09,0.9229,31.7594,31.7594,31.7594,31.7594,31.7594,31.7594
2020-01-12 09:00:00,1.8165,19.5337,5.5313,0.9273,260.2953,212.8913,39.2871,989.3598,529.7766,3599.55,0.9273,30.2913,30.2913,30.2913,30.2913,30.2913,30.2913
2020-01-12 09:30:00,1.8548,19.7089,5.2257,0.9294,262.1764,213.3145,39.4897,989.3995,531.2175,3612.11,0.9294,34.2974,34.2974,34.2974,34.2974,34.2974,34.2974
2020-01-12 10:00:00,1.9064,19.9265,4.5916,0.9063,258.4284,213.2625,39.7269,986.9261,531.9396,3615.26,0.9063,27.631999999999998,27.631999999999998,27.631999999999998,27.631999999999998,27.631999999999998,27.631999999999998
2020-01-12 10:30:00,1.92,19.7882,4.0248,0.8894,255.3884,212.2155,39.7487,978.9837,535.28,3599.04,0.8894,30.2205,30.2205,30.2205,30.2205,30.2205,30.2205
2020-01-12 11:00:00,1.8974,20.0799,3.8051,0.8819,249.9484,212.0426,39.4554,968.7905,538.6507,3619.34,0.8819,31.4141,31.4141,31.4141,31.4141,31.4141,31.4141
2020-01-12 11:30:00,1.8809,19.9809,3.8459,0.8615,249.5107,211.1016,39.2274,967.7445,540.7407,3601.09,0.8615,28.0603,28.0603,28.0603,28.0603,28.0603,28.0603
2020-01-12 12:00:00,1.8902,19.8254,3.6072,0.8545,252.6033,211.8809,39.2875,972.9835,539.4254,3615.53,0.8545,32.5708,32.5708,32.5708,32.5708,32.5708,32.5708
2020-01-12 12:30:00,1.8869,19.8247,3.7375,0.8605,255.5984,214.1045,39.2105,984.2087,539.599,3617.26,0.8605,25.7092,25.7092,25.7092,25.7092,25.7092,25.7092
2020-01-12 13:00:00,1.875,19.7556,3.8274,0.8538,258.0717,213.9911,39.1797,992.5344,538.9251,3621.18,0.8538,28.3113,28.3113,28.3113,28.3113,28.3113,28.3113
2020-01-12 13:30:00,1.8541,19.7231,3.9261,0.8551,260.0095,215.6176,39.0752,998.9191,541.3424,3654.04,0.8551,23.4957,23.4957,23.4957,23.4957,23.4957,23.4957
2020-01-12 14:00:00,1.8362,19.6148,3.7255,0.8609,260.0596,215.7511,39.013000000000005,1005.39,541.3262,3649.65,0.8609,25.3363,25.3363,25.3363,25.3363,25.3363,25.3363
2020-01-12 14:30:00,1.8392,19.5933,4.0019,0.8604,263.1531,215.8632,38.8907,1005.53,540.8653,3639.18,0.8604,26.5471,26.5471,26.5471,26.5471,26.5471,26.5471
2020-01-12 15:00:00,1.8466,19.5621,4.1698,0.8867,262.5276,217.6377,38.6987,1014.13,540.8826,3643.2,0.8867,25.3449,25.3449,25.3449,25.3449,25.3449,25.3449
2020-01-12 15:30:00,1.8547,19.5242,4.8457,0.8867,270.0325,220.8546,38.9209,1024.3,543.5668,3660.69,0.8867,22.3558,22.3558,22.3558,22.3558,22.3558,22.3558
2020-01-12 16:00:00,1.8663,19.5339,6.0192,0.9435,277.5376,223.3819,39.0545,1034.45,545.9304,3719.4,0.9435,24.7604,24.7604,24.7604,24.7604,24.7604,24.7604
2020-01-12 16:30:00,1.9031,20.0454,7.6326,1.0144,289.6463,226.6868,39.5495,1047.49,544.2196,3793.38,1.0144,26.4324,26.4324,26.4324,26.4324,26.4324,26.4324
2020-01-12 17:00:00,1.9878,20.7449,8.8525,1.1072,298.22900000000004,230.0984,40.9527,1060.35,546.1269,3842.39,1.1072,47.2886,47.2886,47.2886,47.2886,47.2886,47.2886
2020-01-12 17:30:00,2.0368,20.8997,9.371,1.1958,303.2266,231.47099999999998,41.5994,1065.89,545.3034,3871.74,1.1958,50.0258,50.0258,50.0258,50.0258,50.0258,50.0258
2020-01-12 18:00:00,2.0147,20.7261,9.2432,1.2349,301.6244,229.0651,41.2947,1062.11,539.8933,3843.51,1.2349,39.2886,39.2886,39.2886,39.2886,39.2886,39.2886
2020-01-12 18:30:00,1.9861,20.4369,9.1626,1.2459,298.0034,228.2849,41.0351,1060.67,538.3226,3833.22,1.2459,49.1628,49.1628,49.1628,49.1628,49.1628,49.1628
2020-01-12 19:00:00,1.9432,20.0891,9.2546,1.2012,295.363,224.9872,40.7275,1060.61,538.1428,3853.48,1.2012,48.647,48.647,48.647,48.647,48.647,48.647
2020-01-12 19:30:00,1.9151,19.8415,9.363,1.1975,295.7469,222.773,40.3719,1063.8,534.8183,3882.64,1.1975,43.0921,43.0921,43.0921,43.0921,43.0921,43.0921
2020-01-12 20:00:00,1.8765,19.4027,9.1108,1.1829,295.1289,220.7364,39.6004,1061.06,533.0146,3874.92,1.1829,56.5111,56.5111,56.5111,56.5111,56.5111,56.5111
2020-01-12 20:30:00,1.8269,19.0724,8.8743,1.1533,292.9455,220.1514,39.2578,1061.62,532.1176,3878.51,1.1533,53.2088,53.2088,53.2088,53.2088,53.2088,53.2088
2020-01-12 21:00:00,1.7882,18.8635,8.972999999999999,1.1103,288.3696,218.0115,38.7662,1065.08,528.5485,3874.46,1.1103,45.516999999999996,45.516999999999996,45.516999999999996,45.516999999999996,45.516999999999996,45.516999999999996
2020-01-12 21:30:00,1.7205,18.4768,8.7628,1.0521,289.3674,217.2789,38.1777,1064.37,526.9504,3880.09,1.0521,45.8384,45.8384,45.8384,45.8384,45.8384,45.8384
2020-01-12 22:00:00,1.683,18.1663,8.5508,0.9731,287.2556,214.7353,37.3021,1056.39,526.3851,3880.96,0.9731,54.7113,54.7113,54.7113,54.7113,54.7113,54.7113
2020-01-12 22:30:00,1.6369999999999998,17.686,8.4737,0.9184,286.2399,212.392,36.6414,1056.27,526.5431,3862.97,0.9184,51.4105,51.4105,51.4105,51.4105,51.4105,51.4105
2020-01-12 23:00:00,1.6072,17.1623,8.4426,0.8581,284.1608,209.7634,35.9146,1051.58,522.3805,3857.99,0.8581,55.7126,55.7126,55.7126,55.7126,55.7126,55.7126
2020-01-12 23:30:00,1.5858,17.0265,8.6034,0.7885,283.11400000000003,208.1619,35.2232,1046.68,523.3849,3883.78,0.7885,51.2623,51.2623,51.2623,51.2623,51.2623,51.2623
2020-01-13 00:00:00,1.5664,16.7952,8.4001,0.7635,284.89099999999996,207.8592,34.4737,1050.38,531.8431,3935.07,0.7635,57.3226,57.3226,57.3226,57.3226,57.3226,57.3226
2020-01-13 00:30:00,1.5524,16.6906,8.4088,0.7416,288.7404,207.7733,34.0366,1052.52,531.6589,3935.52,0.7416,63.9524,63.9524,63.9524,63.9524,63.9524,63.9524
2020-01-13 01:00:00,1.5363,16.7639,8.4029,0.6994,286.392,208.0489,33.8089,1059.0,531.2981,3952.25,0.6994,58.5233,58.5233,58.5233,58.5233,58.5233,58.5233
2020-01-13 01:30:00,1.5338,16.7842,8.2183,0.6728,288.1136,208.4676,33.7278,1056.7,531.3649,3989.22,0.6728,58.9645,58.9645,58.9645,58.9645,58.9645,58.9645
2020-01-13 02:00:00,1.5429,16.9196,8.3478,0.6659999999999999,286.3674,210.12400000000002,33.841,1059.42,532.54,4009.73,0.6659999999999999,57.256,57.256,57.256,57.256,57.256,57.256
2020-01-13 02:30:00,1.5458,17.0007,8.2281,0.6529,288.0294,210.8979,33.8734,1056.69,534.4565,4011.13,0.6529,56.7883,56.7883,56.7883,56.7883,56.7883,56.7883
2020-01-13 03:00:00,1.5543,17.2869,8.3995,0.6404,290.41,215.1438,34.0805,1061.77,544.3281,4014.01,0.6404,61.1465,61.1465,61.1465,61.1465,61.1465,61.1465
2020-01-13 03:30:00,1.5741,17.6729,8.8288,0.6511,292.3806,219.88400000000001,34.4493,1071.51,556.1123,4004.23,0.6511,52.9206,52.9206,52.9206,52.9206,52.9206,52.9206
2020-01-13 04:00:00,1.6113,18.816,8.9499,0.6607,294.5282,228.4142,35.5356,1084.77,574.7427,4051.09,0.6607,79.1135,79.1135,79.1135,79.1135,79.1135,79.1135
2020-01-13 04:30:00,1.6594,19.7018,9.4107,0.6863,302.8904,235.3424,36.2186,1102.83,592.6748,4112.4,0.6863,117.4613,117.4613,117.4613,117.4613,117.4613,117.4613
2020-01-13 05:00:00,1.755,21.4719,10.267000000000001,0.7318,312.9977,248.5912,38.3467,1134.54,621.861,4160.3,0.7318,115.7968,115.7968,115.7968,115.7968,115.7968,115.7968
2020-01-13 05:30:00,1.8531,23.6367,10.8194,0.7772,323.7332,260.3883,39.7759,1173.3,650.8304,4229.92,0.7772,110.4918,110.4918,110.4918,110.4918,110.4918,110.4918
2020-01-13 06:00:00,2.0764,26.6572,12.799000000000001,0.8316,342.62800000000004,277.1146,42.3963,1215.69,695.6885,4303.51,0.8316,116.4148,116.4148,116.4148,116.4148,116.4148,116.4148
2020-01-13 06:30:00,2.2176,29.423000000000002,14.5593,0.9135,350.8188,292.8193,44.0035,1248.56,728.355,4366.32,0.9135,114.2696,114.2696,114.2696,114.2696,114.2696,114.2696
2020-01-13 07:00:00,2.4138,32.4401,16.6659,0.9504,361.7408,306.6171,45.2071,1276.31,768.2356,4413.73,0.9504,104.2274,104.2274,104.2274,104.2274,104.2274,104.2274
2020-01-13 07:30:00,2.5721,34.5336,17.6763,0.9353,369.9272,313.0596,45.4083,1286.75,794.1763,4438.64,0.9353,92.3085,92.3085,92.3085,92.3085,92.3085,92.3085
2020-01-13 08:00:00,2.8211,36.3997,17.1197,0.8796,373.8239,316.7456,46.1566,1296.63,810.2889,4404.25,0.8796,90.3245,90.3245,90.3245,90.3245,90.3245,90.3245
2020-01-13 08:30:00,2.9385,37.2021,14.9094,0.841,364.9843,318.3078,46.4766,1294.45,821.3321,4370.72,0.841,92.15799999999999,92.15799999999999,92.15799999999999,92.15799999999999,92.15799999999999,92.15799999999999
2020-01-13 09:00:00,3.0345,36.9202,12.8412,0.7756,355.6264,319.3648,46.7777,1299.35,831.0568,4323.41,0.7756,89.8115,89.8115,89.8115,89.8115,89.8115,89.8115
2020-01-13 09:30:00,3.0936,37.062,10.3508,0.7606,351.6088,319.1746,47.0201,1296.17,841.307,4292.78,0.7606,92.01799999999999,92.01799999999999,92.01799999999999,92.01799999999999,92.01799999999999,92.01799999999999
2020-01-13 10:00:00,3.1383,37.6085,8.9381,0.745,340.7881,318.9857,47.1289,1295.17,841.9117,4286.22,0.745,87.8017,87.8017,87.8017,87.8017,87.8017,87.8017
2020-01-13 10:30:00,3.1735,37.6362,8.4643,0.6977,339.51300000000003,318.8443,47.239,1302.68,846.3116,4329.11,0.6977,91.8304,91.8304,91.8304,91.8304,91.8304,91.8304
2020-01-13 11:00:00,3.1208,37.2817,8.3934,0.6946,338.751,320.1637,47.1516,1294.88,854.2268,4640.52,0.6946,97.8306,97.8306,97.8306,97.8306,97.8306,97.8306
2020-01-13 11:30:00,3.0754,37.034,8.0494,0.6903,334.2473,320.3177,47.2295,1301.44,855.1482,4645.6,0.6903,93.8734,93.8734,93.8734,93.8734,93.8734,93.8734
2020-01-13 12:00:00,2.9974,37.0235,8.5809,0.6906,341.851,321.2363,46.9888,1293.4,843.0242,4659.53,0.6906,90.8385,90.8385,90.8385,90.8385,90.8385,90.8385
2020-01-13 12:30:00,3.0479,36.8717,8.9178,0.6794,343.2116,323.02299999999997,46.9637,1299.36,846.4546,4607.69,0.6794,89.6828,89.6828,89.6828,89.6828,89.6828,89.6828
2020-01-13 13:00:00,3.0221,36.7449,9.0119,0.6763,346.2609,322.7995,46.7947,1301.68,847.3786,4558.74,0.6763,88.8492,88.8492,88.8492,88.8492,88.8492,88.8492
2020-01-13 13:30:00,2.9757,36.5659,9.1498,0.6883,343.965,322.3941,46.7921,1298.1,846.1839,4448.66,0.6883,88.4846,88.4846,88.4846,88.4846,88.4846,88.4846
2020-01-13 14:00:00,2.9272,36.2843,9.4114,0.698,342.2336,321.9161,46.6961,1289.83,838.9045,4306.9,0.698,87.553,87.553,87.553,87.553,87.553,87.553
2020-01-13 14:30:00,2.9108,35.7069,9.0595,0.6969,340.3992,321.1934,46.3382,1291.55,821.8932,4250.86,0.6969,87.2916,87.2916,87.2916,87.2916,87.2916,87.2916
2020-01-13 15:00:00,2.9059,34.2327,8.3252,0.7275,345.87,320.7091,45.9977,1291.58,817.3795,4220.62,0.7275,88.5931,88.5931,88.5931,88.5931,88.5931,88.5931
2020-01-13 15:30:00,2.8203,33.2755,9.3855,0.7652,350.3739,320.4838,46.052,1295.1,812.4395,4260.48,0.7652,82.5257,82.5257,82.5257,82.5257,82.5257,82.5257
2020-01-13 16:00:00,2.7387,32.288000000000004,10.6205,0.8286,352.6848,319.5291,46.2724,1294.84,800.0766,4300.48,0.8286,87.9864,87.9864,87.9864,87.9864,87.9864,87.9864
2020-01-13 16:30:00,2.6932,31.3179,11.2938,0.8962,361.0799,317.8657,46.702,1296.64,790.6474,4350.74,0.8962,92.7166,92.7166,92.7166,92.7166,92.7166,92.7166
2020-01-13 17:00:00,2.6095,30.3993,12.2153,1.0157,367.3077,315.6155,47.4873,1297.02,776.7924,4361.55,1.0157,109.384,109.384,109.384,109.384,109.384,109.384
2020-01-13 17:30:00,2.5225,29.1883,12.6128,1.1412,368.7356,312.678,47.2081,1285.03,758.2701,4380.83,1.1412,103.512,103.512,103.512,103.512,103.512,103.512
2020-01-13 18:00:00,2.3666,27.5204,11.9592,1.1636,364.8751,298.9499,46.1876,1268.18,688.5041,4304.91,1.1636,110.7387,110.7387,110.7387,110.7387,110.7387,110.7387
2020-01-13 18:30:00,2.2874,26.4827,11.383,1.1734,360.6805,293.1913,45.553000000000004,1256.04,672.3461,4285.0,1.1734,115.0298,115.0298,115.0298,115.0298,115.0298,115.0298
2020-01-13 19:00:00,2.2096,25.4321,11.267000000000001,1.1829,351.01099999999997,286.3895,45.3062,1246.81,660.4412,4263.56,1.1829,111.6874,111.6874,111.6874,111.6874,111.6874,111.6874
2020-01-13 19:30:00,2.127,24.6414,11.0607,1.1905,347.8516,281.8255,44.7326,1235.35,653.6026,4254.18,1.1905,109.7699,109.7699,109.7699,109.7699,109.7699,109.7699
2020-01-13 20:00:00,2.0706,23.872,10.8165,1.1599,342.0291,276.9094,43.9233,1221.13,642.9443,4245.42,1.1599,111.8749,111.8749,111.8749,111.8749,111.8749,111.8749
2020-01-13 20:30:00,1.9843,22.9822,10.3767,1.1305,334.8265,271.7292,43.2894,1215.06,641.6832,4231.83,1.1305,116.3681,116.3681,116.3681,116.3681,116.3681,116.3681
2020-01-13 21:00:00,1.8896,22.1548,10.1115,1.088,328.3992,264.2917,42.3779,1206.67,628.6096,4238.82,1.088,115.3355,115.3355,115.3355,115.3355,115.3355,115.3355
2020-01-13 21:30:00,1.8203,21.3241,9.8723,1.0174,326.4252,260.3293,41.5641,1207.66,619.1113,4221.92,1.0174,118.5291,118.5291,118.5291,118.5291,118.5291,118.5291
2020-01-13 22:00:00,1.7274,20.4958,9.1711,0.9590000000000001,318.3992,253.4432,40.2481,1198.08,611.7596,4225.14,0.9590000000000001,106.87799999999999,106.87799999999999,106.87799999999999,106.87799999999999,106.87799999999999,106.87799999999999
2020-01-13 22:30:00,1.6797,19.7392,8.7605,0.8847,314.1886,249.6061,39.3261,1182.88,610.5518,4218.21,0.8847,122.3771,122.3771,122.3771,122.3771,122.3771,122.3771
2020-01-13 23:00:00,1.6491,18.8927,8.4313,0.8315,304.6958,244.8147,38.0713,1173.82,609.5532,4207.13,0.8315,92.6792,92.6792,92.6792,92.6792,92.6792,92.6792
2020-01-13 23:30:00,1.6205,18.4636,8.2887,0.7606,303.8299,240.3232,37.1366,1163.92,602.672,4197.92,0.7606,92.4469,92.4469,92.4469,92.4469,92.4469,92.4469
2020-01-14 00:00:00,1.5919,18.011,8.2651,0.7413,301.5869,235.5323,36.1315,1148.14,583.2261,4220.01,0.7413,90.0431,90.0431,90.0431,90.0431,90.0431,90.0431
2020-01-14 00:30:00,1.5697,17.7335,8.2178,0.7109,299.0252,232.4862,35.6356,1139.75,576.8945,4201.97,0.7109,88.2771,88.2771,88.2771,88.2771,88.2771,88.2771
2020-01-14 01:00:00,1.5595,17.5889,8.2751,0.6822,297.1341,231.511,35.3964,1136.19,573.2331,4182.67,0.6822,93.8318,93.8318,93.8318,93.8318,93.8318,93.8318
2020-01-14 01:30:00,1.5473,17.487000000000002,8.1753,0.6539,295.0066,228.7547,35.2967,1125.86,569.2128,4159.56,0.6539,91.1215,91.1215,91.1215,91.1215,91.1215,91.1215
2020-01-14 02:00:00,1.5527,17.5076,8.1697,0.6419,295.5864,227.4402,35.3043,1121.46,562.5463,4139.93,0.6419,83.45200000000001,83.45200000000001,83.45200000000001,83.45200000000001,83.45200000000001,83.45200000000001
2020-01-14 02:30:00,1.5531,17.4156,8.1873,0.6417,294.9433,226.4,35.0499,1118.91,561.5548,4106.55,0.6417,91.8881,91.8881,91.8881,91.8881,91.8881,91.8881
2020-01-14 03:00:00,1.5586,17.7273,8.4051,0.6508,297.4342,227.8004,35.039,1118.8,564.0873,4098.42,0.6508,90.0742,90.0742,90.0742,90.0742,90.0742,90.0742
2020-01-14 03:30:00,1.5683,18.0823,8.5285,0.6505,296.4025,230.864,35.3754,1120.19,574.2574,4068.25,0.6505,88.0085,88.0085,88.0085,88.0085,88.0085,88.0085
2020-01-14 04:00:00,1.5988,18.9549,8.7948,0.6533,304.7591,238.8592,36.5854,1130.92,591.8915,4120.67,0.6533,85.9767,85.9767,85.9767,85.9767,85.9767,85.9767
2020-01-14 04:30:00,1.6443,19.8224,9.4288,0.6723,310.747,244.7794,37.3443,1149.04,608.7206,4171.49,0.6723,90.5964,90.5964,90.5964,90.5964,90.5964,90.5964
2020-01-14 05:00:00,1.7396,22.113000000000003,10.0596,0.7034,327.131,257.6114,39.0716,1176.53,637.7111,4222.84,0.7034,89.9767,89.9767,89.9767,89.9767,89.9767,89.9767
2020-01-14 05:30:00,1.8421,24.3579,10.8159,0.7575,337.1209,269.0835,40.7336,1205.68,663.9586,4275.36,0.7575,92.98200000000001,92.98200000000001,92.98200000000001,92.98200000000001,92.98200000000001,92.98200000000001
2020-01-14 06:00:00,2.0324,27.4024,12.7702,0.8024,352.8597,286.906,43.1729,1250.31,708.4942,4342.93,0.8024,111.5532,111.5532,111.5532,111.5532,111.5532,111.5532
2020-01-14 06:30:00,2.1949,30.0911,14.3749,0.8683,362.8384,300.4273,44.5009,1287.59,734.9035,4356.62,0.8683,115.8394,115.8394,115.8394,115.8394,115.8394,115.8394
2020-01-14 07:00:00,2.3662,32.8075,16.4723,0.9355,381.5885,314.1033,45.5896,1310.52,761.4388,4364.31,0.9355,106.0999,106.0999,106.0999,106.0999,106.0999,106.0999
2020-01-14 07:30:00,2.5697,35.3781,17.1932,0.9027,390.1502,318.6313,45.8474,1310.71,785.4482,4329.7,0.9027,95.7725,95.7725,95.7725,95.7725,95.7725,95.7725
2020-01-14 08:00:00,2.8211,36.8333,15.9982,0.8618,388.3786,324.4385,46.5294,1311.01,809.3176,4315.96,0.8618,91.4125,91.4125,91.4125,91.4125,91.4125,91.4125
2020-01-14 08:30:00,2.9130000000000003,37.6193,14.3631,0.7908,376.0759,324.997,46.9158,1318.29,821.7492,4300.13,0.7908,93.9107,93.9107,93.9107,93.9107,93.9107,93.9107
2020-01-14 09:00:00,3.0072,37.6391,12.798,0.7583,362.8557,323.8192,47.108999999999995,1315.0,830.2882,4289.29,0.7583,84.2953,84.2953,84.2953,84.2953,84.2953,84.2953
2020-01-14 09:30:00,3.072,37.7565,10.2826,0.7309,355.8502,325.2187,47.1772,1309.04,841.5603,4296.5,0.7309,69.0378,69.0378,69.0378,69.0378,69.0378,69.0378
2020-01-14 10:00:00,3.1461,38.5413,9.2956,0.7233,355.4117,326.4534,47.471000000000004,1302.14,846.1541,4303.04,0.7233,69.0064,69.0064,69.0064,69.0064,69.0064,69.0064
2020-01-14 10:30:00,3.165,38.6282,8.9069,0.7021,354.8423,324.4124,47.4648,1302.6,850.1742,4331.16,0.7021,73.5858,73.5858,73.5858,73.5858,73.5858,73.5858
2020-01-14 11:00:00,3.1585,38.5121,8.5851,0.6938,350.4183,324.1778,47.6204,1299.48,847.4543,4323.05,0.6938,71.4083,71.4083,71.4083,71.4083,71.4083,71.4083
2020-01-14 11:30:00,3.1179,37.8524,7.9781,0.6946,347.4439,324.8301,47.4638,1302.56,847.1179,4348.91,0.6946,67.8285,67.8285,67.8285,67.8285,67.8285,67.8285
2020-01-14 12:00:00,3.0474,37.7752,7.8712,0.6778,342.8146,324.1135,47.4216,1301.27,845.9785,4366.32,0.6778,68.4766,68.4766,68.4766,68.4766,68.4766,68.4766
2020-01-14 12:30:00,3.0638,37.4971,8.4873,0.6697,345.0493,324.3942,47.0793,1307.12,846.262,4348.41,0.6697,48.1488,48.1488,48.1488,48.1488,48.1488,48.1488
2020-01-14 13:00:00,3.0661,37.5149,8.5881,0.6681,347.1045,321.8772,47.0604,1304.89,850.8039,4349.09,0.6681,51.022,51.022,51.022,51.022,51.022,51.022
2020-01-14 13:30:00,3.0099,37.0937,8.3142,0.6628,341.9534,322.1243,47.1067,1294.73,851.4895,4321.41,0.6628,43.2876,43.2876,43.2876,43.2876,43.2876,43.2876
